SCIP version 10.0.2 [precision: 8 byte] [memory: block] [mode: optimized] [LP solver: SoPlex 8.0.2] [GitHash: b8eaf989f9]
Copyright (c) 2002-2026 Zuse Institute Berlin (ZIB)

External libraries: 
  SoPlex 8.0.2         Linear programming solver developed at Zuse Institute Berlin (soplex.zib.de) [GitHash: cfadddc4]
  CppAD 20180000.0     Algorithmic Differentiation of C++ algorithms developed by B. Bell (github.com/coin-or/CppAD)
  ZLIB 1.3.1           General purpose compression library by J. Gailly and M. Adler (zlib.net)
  MPFR 4.2.2           GNU Multiple Precision Floating-Point Reliable Library (mpfr.org)
  Boost 1.89.0         Boost C++ Libraries (boost.org)
  TinyCThread 1.2      small portable implementation of the C11 threads API (tinycthread.github.io)
  GMP 6.3.0            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)
  ZIMPL 3.7.1          Zuse Institute Mathematical Programming Language developed by T. Koch (zimpl.zib.de)
  AMPL/MP 4.0.4        AMPL .nl file reader library (github.com/ampl/mp)
  PaPILO 3.0.0         parallel presolve for integer and linear optimization (github.com/scipopt/papilo) (built with TBB) [GitHash: 4cbdc327]
  Nauty 2.8.8          Computing Graph Automorphism Groups by Brendan D. McKay (users.cecs.anu.edu.au/~bdm/nauty)
  sassy 2.1            Symmetry preprocessor by Markus Anders (github.com/markusa4/sassy)
  Ipopt 3.14.19        Interior Point Optimizer developed by A. Waechter et.al. (github.com/coin-or/Ipopt)

user parameter file <scip.set> not found - using default parameters


read problem <E:\code\scip\ZPL\lp-files\case4.lp>
============

original problem has 15 variables (0 bin, 0 int, 15 cont) and 18 constraints

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 4 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 0 clqs, 0 implints
   (0.0s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.0s) no symmetry present (symcode time: 0.00)
presolving (2 rounds: 2 fast, 1 medium, 1 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 4 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 15 variables (0 bin, 0 int, 15 cont) and 18 constraints
     12 constraints of type <linear>
      6 constraints of type <nonlinear>
Presolving Time: 0.00

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  0.0s|     1 |     0 |     3 |     - |  1569k |   0 |  30 |  18 |  26 |   0 |  0 |   0 |   0 | 2.000000e+00 |      --      |    Inf | unknown
L 0.0s|     1 |     0 |     5 |     - |  subnlp|   0 |  30 |  18 |  26 |   0 |  0 |   0 |   0 | 2.000000e+00 | 5.010010e-01 | 299.20%| unknown
  0.0s|     1 |     0 |    15 |     - |  1620k |   0 |  30 |  18 |  29 |   3 |  1 |   0 |   0 | 1.000000e+00 | 5.010010e-01 |  99.60%| unknown
  0.0s|     1 |     0 |    15 |     - |  1620k |   0 |  30 |  18 |  29 |   3 |  1 |   0 |   0 | 1.000000e+00 | 5.010010e-01 |  99.60%| unknown
  0.0s|     1 |     0 |    17 |     - |  1620k |   0 |  30 |  18 |  31 |   5 |  2 |   0 |   0 | 1.000000e+00 | 5.010010e-01 |  99.60%| unknown
  0.0s|     1 |     0 |    18 |     - |  1620k |   0 |  30 |  18 |  32 |   6 |  3 |   0 |   0 | 1.000000e+00 | 5.010010e-01 |  99.60%| unknown
  0.0s|     1 |     0 |   242 |     - |  1621k |   0 |  30 |  18 |  32 |   6 |  4 |   0 |   0 | 1.000000e+00 | 5.010010e-01 |  99.60%| unknown
  0.0s|     1 |     0 |   243 |     - |  1621k |   0 |  30 |  18 |  33 |   7 |  5 |   0 |   0 | 1.000000e+00 | 5.010010e-01 |  99.60%| unknown
  0.0s|     1 |     0 |   249 |     - |  1621k |   0 |  30 |  18 |  34 |   8 |  6 |   0 |   0 | 1.000000e+00 | 5.010010e-01 |  99.60%| unknown
  0.0s|     1 |     2 |   249 |     - |  1704k |   0 |  30 |  18 |  34 |   8 |  7 |   0 |   0 | 1.000000e+00 | 5.010010e-01 |  99.60%| unknown
d 0.0s|     9 |     8 |   293 |  32.8 |fracdivi|   7 |  30 |  18 |  49 |  45 |  3 |   0 |   0 | 1.000000e+00 | 5.010010e-01 |  99.60%|   0.29%
  0.0s|   100 |    41 |   779 |   7.6 |  2041k |   9 |  30 |  18 |  52 | 369 |  3 |   1 |   0 | 7.693145e-01 | 5.010010e-01 |  53.56%|  45.60%
  0.0s|   200 |    65 |  1410 |   6.9 |  2371k |  11 |  30 |  18 |  53 | 761 |  3 |   4 |   0 | 6.335541e-01 | 5.010010e-01 |  26.46%|  58.49%
  0.0s|   300 |    79 |  1885 |   6.2 |  2476k |  13 |  30 |  18 |  71 |1064 |  1 |   6 |   0 | 5.618011e-01 | 5.010010e-01 |  12.14%|  68.88%
